dbnos,assists,boosts,damage_dealt,death_type,headshot_kills,heals,kill_place,kill_streaks,kills,longest_kill,name,player_id,revives,ride_distance,road_kills,swim_distance,team_kills,time_survived,vehicle_destroys,walk_distance,weapons_acquired,win_place,damage_taken,match_id,total_distance,created_at,map_name,duration,roster_id,telemetry_link
0,0,1,35.560528,byplayer,0,0,56,0,0,0.0,KONGKONG428,account.bc87bc69ff2f4a7b84c4ca322c38a76c,0,0.0,0,0,0,405,0,844.7957,4,14,121,95f6b899-fc90-4323-a35e-fe3a06c509b6,844.7957,2023-01-07T13:39:50Z,¿¡¶õ°Ö,1870,206eb050-ce4d-4c89-aa48-de1039ded6e8,https://telemetry-cdn.pubg.com/bluehole-pubg/steam/2023/01/07/14/13/649c95e0-8e95-11ed-8e4f-7a9129a12d85-telemetry.json
0,0,1,117.78,byplayer,0,5,55,0,0,0.0,4AMAGllvvv,account.aaf576751bc547b6abaac61cc7de2278,0,0.0,0,0,0,461,0,1016.0586,6,14,249,95f6b899-fc90-4323-a35e-fe3a06c509b6,1016.0586,2023-01-07T13:39:50Z,¿¡¶õ°Ö,1870,206eb050-ce4d-4c89-aa48-de1039ded6e8,https://telemetry-cdn.pubg.com/bluehole-pubg/steam/2023/01/07/14/13/649c95e0-8e95-11ed-8e4f-7a9129a12d85-telemetry.json
0,0,0,88.91323,byplayer,0,1,52,0,0,0.0,Ojbk-751121,account.93a53fabd0b94700805cd34ee8a8a10a,0,685.3424,0,0,0,531,0,1207.4797,4,13,173,95f6b899-fc90-4323-a35e-fe3a06c509b6,1892.8221,2023-01-07T13:39:50Z,¿¡¶õ°Ö,1870,a27a4a0a-b7d4-45f7-b2e5-26dac562582e,https://telemetry-cdn.pubg.com/bluehole-pubg/steam/2023/01/07/14/13/649c95e0-8e95-11ed-8e4f-7a9129a12d85-telemetry.json
0,0,0,0.0,byplayer,0,0,51,0,0,0.0,regroip,account.cca2fa08db3346f0b5abd5d658f1dccd,1,0.0,0,0,0,531,0,1307.9207,4,13,96,95f6b899-fc90-4323-a35e-fe3a06c509b6,1307.9207,2023-01-07T13:39:50Z,¿¡¶õ°Ö,1870,a27a4a0a-b7d4-45f7-b2e5-26dac562582e,https://telemetry-cdn.pubg.com/bluehole-pubg/steam/2023/01/07/14/13/649c95e0-8e95-11ed-8e4f-7a9129a12d85-telemetry.json
1,0,0,76.60184,byplayer,0,2,19,1,1,106.851906,w-a-n-d-o-u,account.778557a7ed1b4d649612d054747f56ed,0,0.0,0,0,0,531,0,1390.5785,5,13,221,95f6b899-fc90-4323-a35e-fe3a06c509b6,1390.5785,2023-01-07T13:39:50Z,¿¡¶õ°Ö,1870,a27a4a0a-b7d4-45f7-b2e5-26dac562582e,https://telemetry-cdn.pubg.com/bluehole-pubg/steam/2023/01/07/14/13/649c95e0-8e95-11ed-8e4f-7a9129a12d85-telemetry.json
0,0,1,56.699997,byplayer,0,0,53,0,0,0.0,Heitiao_A,account.95bb27eb00bd4ec685485c219466456c,1,1075.6095,0,0,0,531,0,1066.9711,2,13,95,95f6b899-fc90-4323-a35e-fe3a06c509b6,2142.5806000000002,2023-01-07T13:39:50Z,¿¡¶õ°Ö,1870,a27a4a0a-b7d4-45f7-b2e5-26dac562582e,https://telemetry-cdn.pubg.com/bluehole-pubg/steam/2023/01/07/14/13/649c95e0-8e95-11ed-8e4f-7a9129a12d85-telemetry.json
0,0,1,183.22504,byplayer,0,0,59,0,0,0.0,xxxXe_-,account.b670f207117f49f88ce7e040d4fdc0cf,0,0.0,0,0,0,445,0,1093.0558,3,15,123,95f6b899-fc90-4323-a35e-fe3a06c509b6,1093.0558,2023-01-07T13:39:50Z,¿¡¶õ°Ö,1870,7d833ac3-6255-4e3f-b4c1-8520285e95ca,https://telemetry-cdn.pubg.com/bluehole-pubg/steam/2023/01/07/14/13/649c95e0-8e95-11ed-8e4f-7a9129a12d85-telemetry.json
1,0,0,162.41174,byplayer,1,0,21,1,1,170.13217,SNE-CLEOPATRA,account.34fe43e34bbb4c3ab0af97cfa6ac9605,0,0.0,0,0,0,443,0,1061.0417,4,15,100,95f6b899-fc90-4323-a35e-fe3a06c509b6,1061.0417,2023-01-07T13:39:50Z,¿¡¶õ°Ö,1870,7d833ac3-6255-4e3f-b4c1-8520285e95ca,https://telemetry-cdn.pubg.com/bluehole-pubg/steam/2023/01/07/14/13/649c95e0-8e95-11ed-8e4f-7a9129a12d85-telemetry.json
2,1,2,116.79555,byplayer,0,1,22,1,1,25.143866,7illili,account.6319f90577b14c07b21ef1f180bd205e,0,749.59174,0,0,0,392,0,302.29776,3,15,112,95f6b899-fc90-4323-a35e-fe3a06c509b6,1051.8895,2023-01-07T13:39:50Z,¿¡¶õ°Ö,1870,7d833ac3-6255-4e3f-b4c1-8520285e95ca,https://telemetry-cdn.pubg.com/bluehole-pubg/steam/2023/01/07/14/13/649c95e0-8e95-11ed-8e4f-7a9129a12d85-telemetry.json
1,1,2,202.705,byplayer,0,1,20,1,1,5.0389605,Zibv,account.80031e81311143c98abc5b48fa0f3ebb,1,1739.4219,1,0,0,445,0,471.08066,4,15,158,95f6b899-fc90-4323-a35e-fe3a06c509b6,2210.50256,2023-01-07T13:39:50Z,¿¡¶õ°Ö,1870,7d833ac3-6255-4e3f-b4c1-8520285e95ca,https://telemetry-cdn.pubg.com/bluehole-pubg/steam/2023/01/07/14/13/649c95e0-8e95-11ed-8e4f-7a9129a12d85-telemetry.json
