dbnos,assists,boosts,damage_dealt,death_type,headshot_kills,heals,kill_place,kill_streaks,kills,longest_kill,name,player_id,revives,ride_distance,road_kills,swim_distance,team_kills,time_survived,vehicle_destroys,walk_distance,weapons_acquired,win_place,damage_taken,match_id,total_distance,created_at,map_name,duration,roster_id,telemetry_link
1,2,8,168.9643,byplayer,0,3,37,0,0,0.0,weigehaiyike,account.edc57bf8a5db49b39f1818d9deb4ff80,1,6704.7363,0,0.0,1,1265,0,1357.0194,4,9,300,75697e54-ec2b-41b0-a19e-6a5a766baad4,8061.7557,2023-01-07T14:12:59Z,¿¡¶õ°Ö,1674,081bca3c-ab1e-4367-98f6-35a7f4b9521e,https://telemetry-cdn.pubg.com/bluehole-pubg/steam/2023/01/07/14/42/90792cc4-8e99-11ed-8e48-ba6650e709e5-telemetry.json
1,1,5,165.01315,byzone,1,1,13,2,2,34.900337,VIP-ROOM,account.21d2befa0410469dbfeefe24460805ee,0,6465.565,0,0.0,0,1169,0,986.3624,6,9,0,75697e54-ec2b-41b0-a19e-6a5a766baad4,7451.9274,2023-01-07T14:12:59Z,¿¡¶õ°Ö,1674,081bca3c-ab1e-4367-98f6-35a7f4b9521e,https://telemetry-cdn.pubg.com/bluehole-pubg/steam/2023/01/07/14/42/90792cc4-8e99-11ed-8e48-ba6650e709e5-telemetry.json
0,0,6,0.0,byplayer,0,1,38,0,0,0.0,HNBA66666,account.cd3392df28254985820373b10ced160b,0,7105.458,0,0.0,0,1260,0,1109.0139,6,9,199,75697e54-ec2b-41b0-a19e-6a5a766baad4,8214.4719,2023-01-07T14:12:59Z,¿¡¶õ°Ö,1674,081bca3c-ab1e-4367-98f6-35a7f4b9521e,https://telemetry-cdn.pubg.com/bluehole-pubg/steam/2023/01/07/14/42/90792cc4-8e99-11ed-8e48-ba6650e709e5-telemetry.json
1,1,5,112.77999,byzone,0,1,21,1,1,29.947195,Xuanxuandebaoan,account.3b7bee67c70549cc97826b5e11a83027,0,6408.2637,0,0.0,0,1144,0,777.7619,3,9,138,75697e54-ec2b-41b0-a19e-6a5a766baad4,7186.025600000001,2023-01-07T14:12:59Z,¿¡¶õ°Ö,1674,081bca3c-ab1e-4367-98f6-35a7f4b9521e,https://telemetry-cdn.pubg.com/bluehole-pubg/steam/2023/01/07/14/42/90792cc4-8e99-11ed-8e48-ba6650e709e5-telemetry.json
0,0,6,42.63275,byplayer,0,3,32,0,0,0.0,XiaoMa-_11,account.d47de359aa774cf7bae84e41b24cbbaa,0,3943.3647,0,0.0,0,1313,0,1202.2238,5,6,257,75697e54-ec2b-41b0-a19e-6a5a766baad4,5145.5885,2023-01-07T14:12:59Z,¿¡¶õ°Ö,1674,984a9f32-fb9d-4efe-8ab7-6501ee789e0c,https://telemetry-cdn.pubg.com/bluehole-pubg/steam/2023/01/07/14/42/90792cc4-8e99-11ed-8e48-ba6650e709e5-telemetry.json
4,0,8,634.05164,byplayer,1,5,10,2,2,7.2309856,xiny11_yyds,account.13d55d32bcdd472eb631005accbbf0cd,0,3769.9736,0,0.0,0,1461,0,1568.245,5,6,310,75697e54-ec2b-41b0-a19e-6a5a766baad4,5338.2186,2023-01-07T14:12:59Z,¿¡¶õ°Ö,1674,984a9f32-fb9d-4efe-8ab7-6501ee789e0c,https://telemetry-cdn.pubg.com/bluehole-pubg/steam/2023/01/07/14/42/90792cc4-8e99-11ed-8e48-ba6650e709e5-telemetry.json
1,0,5,141.79184,byplayer,0,2,31,0,0,0.0,Vick-_11,account.798611f855b8474395d5cfee0f16a554,1,4070.5737,0,0.0,0,1350,1,1168.4924,6,6,222,75697e54-ec2b-41b0-a19e-6a5a766baad4,5239.0661,2023-01-07T14:12:59Z,¿¡¶õ°Ö,1674,984a9f32-fb9d-4efe-8ab7-6501ee789e0c,https://telemetry-cdn.pubg.com/bluehole-pubg/steam/2023/01/07/14/42/90792cc4-8e99-11ed-8e48-ba6650e709e5-telemetry.json
0,0,4,0.0,byplayer,0,1,33,0,0,0.0,IGGUANJUN,account.966273123d4d4bc680d353857196a080,1,4173.534,0,0.0,0,1310,0,783.8214,3,6,220,75697e54-ec2b-41b0-a19e-6a5a766baad4,4957.3553999999995,2023-01-07T14:12:59Z,¿¡¶õ°Ö,1674,984a9f32-fb9d-4efe-8ab7-6501ee789e0c,https://telemetry-cdn.pubg.com/bluehole-pubg/steam/2023/01/07/14/42/90792cc4-8e99-11ed-8e48-ba6650e709e5-telemetry.json
1,0,4,140.45993,byplayer,0,5,22,1,1,51.37164,Vermeer-,account.35b63f699c424189893ae9851c12e880,0,4226.866,0,0.0,0,823,0,1000.02454,7,13,75,75697e54-ec2b-41b0-a19e-6a5a766baad4,5226.89054,2023-01-07T14:12:59Z,¿¡¶õ°Ö,1674,2f53e3c8-f4b3-4e7a-b8f0-3e0214530bd7,https://telemetry-cdn.pubg.com/bluehole-pubg/steam/2023/01/07/14/42/90792cc4-8e99-11ed-8e48-ba6650e709e5-telemetry.json
0,0,6,0.0,byplayer,0,1,46,0,0,0.0,RoninPro7-JpR,account.00d3311c40de4749826c88065f101a69,0,3983.9888,0,0.0,0,824,0,877.8688,6,13,33,75697e54-ec2b-41b0-a19e-6a5a766baad4,4861.8576,2023-01-07T14:12:59Z,¿¡¶õ°Ö,1674,2f53e3c8-f4b3-4e7a-b8f0-3e0214530bd7,https://telemetry-cdn.pubg.com/bluehole-pubg/steam/2023/01/07/14/42/90792cc4-8e99-11ed-8e48-ba6650e709e5-telemetry.json
