dbnos,assists,boosts,damage_dealt,death_type,headshot_kills,heals,kill_place,kill_streaks,kills,longest_kill,name,player_id,revives,ride_distance,road_kills,swim_distance,team_kills,time_survived,vehicle_destroys,walk_distance,weapons_acquired,win_place,damage_taken,match_id,total_distance,created_at,map_name,duration,roster_id,telemetry_link
2,1,4,288.1055,byplayer,0,1,9,2,2,61.19319,loubi_98k_NB,account.06c04e01d1c04dc987ad923028bf5345,0,6580.6914,0,0.0,0,1471,0,2397.2224,5,2,195,d359cc52-668f-485a-99bd-cb741028ac39,8977.9138,2023-01-07T15:03:54Z,테이고,1910,7ea7defe-d45e-44b4-b522-6b1cd8ca3c9f,https://telemetry-cdn.pubg.com/bluehole-pubg/steam/2023/01/07/15/37/37d96a01-8ea1-11ed-b651-aa5717d01159-telemetry.json
1,2,7,157.39014,byplayer,0,0,31,0,0,0.0,CMT_SanYe,account.e32af738b21f403fa51fe9242b105c50,0,6381.301,0,0.0,0,1291,0,1291.3845,6,2,135,d359cc52-668f-485a-99bd-cb741028ac39,7672.6855000000005,2023-01-07T15:03:54Z,테이고,1910,7ea7defe-d45e-44b4-b522-6b1cd8ca3c9f,https://telemetry-cdn.pubg.com/bluehole-pubg/steam/2023/01/07/15/37/37d96a01-8ea1-11ed-b651-aa5717d01159-telemetry.json
1,0,4,127.56113,byplayer,0,1,40,0,0,0.0,ddushiii,account.1415fec7b79f4f64879028e6af567d8a,1,1217.3218,0,0.0,0,1352,0,2183.9277,8,7,231,d359cc52-668f-485a-99bd-cb741028ac39,3401.2495,2023-01-07T15:03:54Z,테이고,1910,937edf04-0182-4293-843a-ffe1fb3844ec,https://telemetry-cdn.pubg.com/bluehole-pubg/steam/2023/01/07/15/37/37d96a01-8ea1-11ed-b651-aa5717d01159-telemetry.json
4,1,7,613.4693,byplayer,0,3,19,1,1,98.086555,30XXDDD,account.6c61d5b2cc754539816d21d0cbbefad3,0,392.64,0,0.0,0,1355,0,2195.7512,9,7,339,d359cc52-668f-485a-99bd-cb741028ac39,2588.3912,2023-01-07T15:03:54Z,테이고,1910,937edf04-0182-4293-843a-ffe1fb3844ec,https://telemetry-cdn.pubg.com/bluehole-pubg/steam/2023/01/07/15/37/37d96a01-8ea1-11ed-b651-aa5717d01159-telemetry.json
0,0,4,25.108,byplayer,0,0,20,1,1,98.93788,hyeonji,account.85681594d7044e5084e41cf4bf0d030e,0,1514.659,0,0.0,0,834,1,967.2738,5,7,103,d359cc52-668f-485a-99bd-cb741028ac39,2481.9328,2023-01-07T15:03:54Z,테이고,1910,937edf04-0182-4293-843a-ffe1fb3844ec,https://telemetry-cdn.pubg.com/bluehole-pubg/steam/2023/01/07/15/37/37d96a01-8ea1-11ed-b651-aa5717d01159-telemetry.json
3,2,5,444.08524,byplayer,0,0,11,1,2,123.27929,Hwet_J,account.573238034f5b4d368c993c5f4d36a2f1,2,1595.0941,0,0.0,0,1355,0,1651.0565,7,7,143,d359cc52-668f-485a-99bd-cb741028ac39,3246.1506,2023-01-07T15:03:54Z,테이고,1910,937edf04-0182-4293-843a-ffe1fb3844ec,https://telemetry-cdn.pubg.com/bluehole-pubg/steam/2023/01/07/15/37/37d96a01-8ea1-11ed-b651-aa5717d01159-telemetry.json
0,0,0,71.28,byplayer,0,0,61,0,0,0.0,Toxicant-maple,account.f7f0fa9730b74a4f8f0713453af4fd21,0,0.0,0,0.0,0,115,0,22.638683,1,16,100,d359cc52-668f-485a-99bd-cb741028ac39,22.638683,2023-01-07T15:03:54Z,테이고,1910,f289443b-d001-4df9-9da2-61dfd359ff46,https://telemetry-cdn.pubg.com/bluehole-pubg/steam/2023/01/07/15/37/37d96a01-8ea1-11ed-b651-aa5717d01159-telemetry.json
1,0,0,28.720005,byplayer,0,0,60,0,0,0.0,MrZouEV4,account.99cca177728c43a3a5dd800c641bc31c,0,0.0,0,0.0,0,115,0,10.358779,1,16,100,d359cc52-668f-485a-99bd-cb741028ac39,10.358779,2023-01-07T15:03:54Z,테이고,1910,f289443b-d001-4df9-9da2-61dfd359ff46,https://telemetry-cdn.pubg.com/bluehole-pubg/steam/2023/01/07/15/37/37d96a01-8ea1-11ed-b651-aa5717d01159-telemetry.json
0,0,0,0.0,byplayer,0,0,62,0,0,0.0,DT0800,account.affc9cdd40d74193bceeacc406bdd2c8,0,0.0,0,0.0,0,115,0,0.0,0,16,100,d359cc52-668f-485a-99bd-cb741028ac39,0.0,2023-01-07T15:03:54Z,테이고,1910,f289443b-d001-4df9-9da2-61dfd359ff46,https://telemetry-cdn.pubg.com/bluehole-pubg/steam/2023/01/07/15/37/37d96a01-8ea1-11ed-b651-aa5717d01159-telemetry.json
0,0,0,0.0,byplayer,0,0,59,0,0,0.0,Nn-KungFuPanda,account.dd68a74e8d604b9fa1e4eaa9346cc461,0,0.0,0,0.0,0,115,0,38.834217,1,16,100,d359cc52-668f-485a-99bd-cb741028ac39,38.834217,2023-01-07T15:03:54Z,테이고,1910,f289443b-d001-4df9-9da2-61dfd359ff46,https://telemetry-cdn.pubg.com/bluehole-pubg/steam/2023/01/07/15/37/37d96a01-8ea1-11ed-b651-aa5717d01159-telemetry.json
0,0,4,0.0,byplayer,0,1,29,1,1,28.061182,kingbox-_001,account.85ba120467184d3eb27fcbf75c8599f9,0,6505.6445,0,0.0,0,859,0,914.266,5,13,136,d359cc52-668f-485a-99bd-cb741028ac39,7419.9105,2023-01-07T15:03:54Z,테이고,1910,d871fe5e-788e-4261-aacc-8f2a83d56c2f,https://telemetry-cdn.pubg.com/bluehole-pubg/steam/2023/01/07/15/37/37d96a01-8ea1-11ed-b651-aa5717d01159-telemetry.json
0,0,3,0.0,byplayer,0,1,52,0,0,0.0,LSP_vagrancy,account.81a999022f19457b9a338fea9ffe370c,0,6174.594,0,0.0,0,859,0,961.89655,8,13,175,d359cc52-668f-485a-99bd-cb741028ac39,7136.49055,2023-01-07T15:03:54Z,테이고,1910,d871fe5e-788e-4261-aacc-8f2a83d56c2f,https://telemetry-cdn.pubg.com/bluehole-pubg/steam/2023/01/07/15/37/37d96a01-8ea1-11ed-b651-aa5717d01159-telemetry.json
0,0,4,0.0,byplayer,0,0,51,0,0,0.0,zhuweilong0501,account.6bbee4087cca41fcb39d10bd928c78d7,1,6018.4683,0,0.0,0,859,0,1042.8462,4,13,100,d359cc52-668f-485a-99bd-cb741028ac39,7061.3145,2023-01-07T15:03:54Z,테이고,1910,d871fe5e-788e-4261-aacc-8f2a83d56c2f,https://telemetry-cdn.pubg.com/bluehole-pubg/steam/2023/01/07/15/37/37d96a01-8ea1-11ed-b651-aa5717d01159-telemetry.json
0,0,5,82.96973,byplayer,0,1,28,1,1,380.37823,LSP-lwei,account.64d4bf630e344216b468efa75c2b2391,0,5950.946,0,0.0,0,859,0,1050.3019,7,13,153,d359cc52-668f-485a-99bd-cb741028ac39,7001.2479,2023-01-07T15:03:54Z,테이고,1910,d871fe5e-788e-4261-aacc-8f2a83d56c2f,https://telemetry-cdn.pubg.com/bluehole-pubg/steam/2023/01/07/15/37/37d96a01-8ea1-11ed-b651-aa5717d01159-telemetry.json
2,1,6,378.9561,byplayer,0,0,25,1,1,86.43242,Gregg_popo1vich,account.4d27da87fb8e46b3890c338303baa436,1,3263.8896,0,0.96620977,0,1027,0,1573.433,4,10,104,d359cc52-668f-485a-99bd-cb741028ac39,4838.28880977,2023-01-07T15:03:54Z,테이고,1910,35c72194-2304-4f71-8290-90dbea117580,https://telemetry-cdn.pubg.com/bluehole-pubg/steam/2023/01/07/15/37/37d96a01-8ea1-11ed-b651-aa5717d01159-telemetry.json
